base_name,combined_filename,filename,foreground_pixels,foreground_ratio,image_path,image_sha256,mask_path,mask_sha256,old_split,relative_path,sample_id,source_dataset,split
000005__000795__BEE24-33_000332_det09_tr0008,,000005__000795__BEE24-33_000332_det09_tr0008.jpg,418,0.146052,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000005__000795__BEE24-33_000332_det09_tr0008.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000005__000795__BEE24-33_000332_det09_tr0008.png,,,000795\BEE24-33_000332_det09_tr0008.jpg,,,
000007__001571__BEE24-33_004247_det22_tr0019,,000007__001571__BEE24-33_004247_det22_tr0019.jpg,1022,0.357843,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000007__001571__BEE24-33_004247_det22_tr0019.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000007__001571__BEE24-33_004247_det22_tr0019.png,,,001571\BEE24-33_004247_det22_tr0019.jpg,,,
000008__001536__BEE24-33_003970_det34_tr0003,,000008__001536__BEE24-33_003970_det34_tr0003.jpg,851,0.287694,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000008__001536__BEE24-33_003970_det34_tr0003.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000008__001536__BEE24-33_003970_det34_tr0003.png,,,001536\BEE24-33_003970_det34_tr0003.jpg,,,
000009__001934__BEE24-33_003860_det33_tr0003,,000009__001934__BEE24-33_003860_det33_tr0003.jpg,1199,0.356421,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000009__001934__BEE24-33_003860_det33_tr0003.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000009__001934__BEE24-33_003860_det33_tr0003.png,,,001934\BEE24-33_003860_det33_tr0003.jpg,,,
000010__000968__BEE24-33_001311_det40_tr0009,,000010__000968__BEE24-33_001311_det40_tr0009.jpg,1569,0.502885,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000010__000968__BEE24-33_001311_det40_tr0009.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000010__000968__BEE24-33_001311_det40_tr0009.png,,,000968\BEE24-33_001311_det40_tr0009.jpg,,,
000012__000899__BEE24-33_000387_det32_tr0010,,000012__000899__BEE24-33_000387_det32_tr0010.jpg,690,0.221154,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000012__000899__BEE24-33_000387_det32_tr0010.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000012__000899__BEE24-33_000387_det32_tr0010.png,,,000899\BEE24-33_000387_det32_tr0010.jpg,,,
000013__000539__BEE24-33_000006_det25_tr0004,,000013__000539__BEE24-33_000006_det25_tr0004.jpg,1284,0.370242,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000013__000539__BEE24-33_000006_det25_tr0004.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000013__000539__BEE24-33_000006_det25_tr0004.png,,,000539\BEE24-33_000006_det25_tr0004.jpg,,,
000014__001406__BEE24-33_003204_det26_tr0014,,000014__001406__BEE24-33_003204_det26_tr0014.jpg,781,0.232233,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000014__001406__BEE24-33_003204_det26_tr0014.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000014__001406__BEE24-33_003204_det26_tr0014.png,,,001406\BEE24-33_003204_det26_tr0014.jpg,,,
000015__000899__BEE24-33_000388_det32_tr0011,,000015__000899__BEE24-33_000388_det32_tr0011.jpg,589,0.188782,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000015__000899__BEE24-33_000388_det32_tr0011.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000015__000899__BEE24-33_000388_det32_tr0011.png,,,000899\BEE24-33_000388_det32_tr0011.jpg,,,
000017__000819__BEE24-33_000298_det26_tr0006,,000017__000819__BEE24-33_000298_det26_tr0006.jpg,954,0.317049,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000017__000819__BEE24-33_000298_det26_tr0006.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000017__000819__BEE24-33_000298_det26_tr0006.png,,,000819\BEE24-33_000298_det26_tr0006.jpg,,,
000018__001947__BEE24-33_004265_det17_tr0009,,000018__001947__BEE24-33_004265_det17_tr0009.jpg,659,0.207755,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000018__001947__BEE24-33_004265_det17_tr0009.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000018__001947__BEE24-33_004265_det17_tr0009.png,,,001947\BEE24-33_004265_det17_tr0009.jpg,,,
000019__000819__BEE24-33_000301_det25_tr0007,,000019__000819__BEE24-33_000301_det25_tr0007.jpg,926,0.307743,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000019__000819__BEE24-33_000301_det25_tr0007.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000019__000819__BEE24-33_000301_det25_tr0007.png,,,000819\BEE24-33_000301_det25_tr0007.jpg,,,
000020__001000__BEE24-33_000439_det23_tr0010,,000020__001000__BEE24-33_000439_det23_tr0010.jpg,1157,0.378105,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000020__001000__BEE24-33_000439_det23_tr0010.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000020__001000__BEE24-33_000439_det23_tr0010.png,,,001000\BEE24-33_000439_det23_tr0010.jpg,,,
000023__001590__BEE24-33_004396_det19_tr0018,,000023__001590__BEE24-33_004396_det19_tr0018.jpg,691,0.238276,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000023__001590__BEE24-33_004396_det19_tr0018.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000023__001590__BEE24-33_004396_det19_tr0018.png,,,001590\BEE24-33_004396_det19_tr0018.jpg,,,
000024__000539__BEE24-33_000005_det25_tr0003,,000024__000539__BEE24-33_000005_det25_tr0003.jpg,1488,0.429066,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000024__000539__BEE24-33_000005_det25_tr0003.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000024__000539__BEE24-33_000005_det25_tr0003.png,,,000539\BEE24-33_000005_det25_tr0003.jpg,,,
000025__000814__BEE24-33_001019_det42_tr0016,,000025__000814__BEE24-33_001019_det42_tr0016.jpg,1092,0.358033,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000025__000814__BEE24-33_001019_det42_tr0016.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000025__000814__BEE24-33_001019_det42_tr0016.png,,,000814\BEE24-33_001019_det42_tr0016.jpg,,,
000026__000612__BEE24-33_000073_det33_tr0000,,000026__000612__BEE24-33_000073_det33_tr0000.jpg,759,0.244839,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000026__000612__BEE24-33_000073_det33_tr0000.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000026__000612__BEE24-33_000073_det33_tr0000.png,,,000612\BEE24-33_000073_det33_tr0000.jpg,,,
000028__001411__BEE24-33_003157_det31_tr0012,,000028__001411__BEE24-33_003157_det31_tr0012.jpg,1162,0.406863,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000028__001411__BEE24-33_003157_det31_tr0012.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000028__001411__BEE24-33_003157_det31_tr0012.png,,,001411\BEE24-33_003157_det31_tr0012.jpg,,,
000029__001725__BEE24-33_004793_det36_tr0002,,000029__001725__BEE24-33_004793_det36_tr0002.jpg,1000,0.333333,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000029__001725__BEE24-33_004793_det36_tr0002.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000029__001725__BEE24-33_004793_det36_tr0002.png,,,001725\BEE24-33_004793_det36_tr0002.jpg,,,
000030__000655__BEE24-33_000119_det32_tr0001,,000030__000655__BEE24-33_000119_det32_tr0001.jpg,1048,0.395173,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000030__000655__BEE24-33_000119_det32_tr0001.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000030__000655__BEE24-33_000119_det32_tr0001.png,,,000655\BEE24-33_000119_det32_tr0001.jpg,,,
000031__001577__BEE24-33_004515_det08_tr0020,,000031__001577__BEE24-33_004515_det08_tr0020.jpg,917,0.339127,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000031__001577__BEE24-33_004515_det08_tr0020.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000031__001577__BEE24-33_004515_det08_tr0020.png,,,001577\BEE24-33_004515_det08_tr0020.jpg,,,
000033__000523__BEE24-33_000067_det03_tr0009,,000033__000523__BEE24-33_000067_det03_tr0009.jpg,866,0.308405,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000033__000523__BEE24-33_000067_det03_tr0009.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000033__000523__BEE24-33_000067_det03_tr0009.png,,,000523\BEE24-33_000067_det03_tr0009.jpg,,,
000034__000959__BEE24-33_001346_det27_tr0019,,000034__000959__BEE24-33_001346_det27_tr0019.jpg,999,0.370000,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000034__000959__BEE24-33_001346_det27_tr0019.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000034__000959__BEE24-33_001346_det27_tr0019.png,,,000959\BEE24-33_001346_det27_tr0019.jpg,,,
000035__000836__BEE24-33_000336_det22_tr0007,,000035__000836__BEE24-33_000336_det22_tr0007.jpg,1294,0.414744,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000035__000836__BEE24-33_000336_det22_tr0007.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000035__000836__BEE24-33_000336_det22_tr0007.png,,,000836\BEE24-33_000336_det22_tr0007.jpg,,,
000036__000523__BEE24-33_000045_det04_tr0005,,000036__000523__BEE24-33_000045_det04_tr0005.jpg,1032,0.396770,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000036__000523__BEE24-33_000045_det04_tr0005.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000036__000523__BEE24-33_000045_det04_tr0005.png,,,000523\BEE24-33_000045_det04_tr0005.jpg,,,
000038__000655__BEE24-33_000118_det32_tr0000,,000038__000655__BEE24-33_000118_det32_tr0000.jpg,1031,0.388763,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000038__000655__BEE24-33_000118_det32_tr0000.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000038__000655__BEE24-33_000118_det32_tr0000.png,,,000655\BEE24-33_000118_det32_tr0000.jpg,,,
000039__000729__BEE24-33_000183_det32_tr0000,,000039__000729__BEE24-33_000183_det32_tr0000.jpg,806,0.243799,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000039__000729__BEE24-33_000183_det32_tr0000.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000039__000729__BEE24-33_000183_det32_tr0000.png,,,000729\BEE24-33_000183_det32_tr0000.jpg,,,
000040__000688__BEE24-33_000518_det34_tr0000,,000040__000688__BEE24-33_000518_det34_tr0000.jpg,1104,0.432941,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000040__000688__BEE24-33_000518_det34_tr0000.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000040__000688__BEE24-33_000518_det34_tr0000.png,,,000688\BEE24-33_000518_det34_tr0000.jpg,,,
000041__000537__BEE24-33_000026_det20_tr0014,,000041__000537__BEE24-33_000026_det20_tr0014.jpg,983,0.307957,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000041__000537__BEE24-33_000026_det20_tr0014.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000041__000537__BEE24-33_000026_det20_tr0014.png,,,000537\BEE24-33_000026_det20_tr0014.jpg,,,
000043__001342__BEE24-33_003311_det09_tr0021,,000043__001342__BEE24-33_003311_det09_tr0021.jpg,1045,0.373214,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000043__001342__BEE24-33_003311_det09_tr0021.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000043__001342__BEE24-33_003311_det09_tr0021.png,,,001342\BEE24-33_003311_det09_tr0021.jpg,,,
000044__000598__BEE24-33_000536_det03_tr0002,,000044__000598__BEE24-33_000536_det03_tr0002.jpg,864,0.325792,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000044__000598__BEE24-33_000536_det03_tr0002.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000044__000598__BEE24-33_000536_det03_tr0002.png,,,000598\BEE24-33_000536_det03_tr0002.jpg,,,
000045__000520__BEE24-33_000102_det12_tr0019,,000045__000520__BEE24-33_000102_det12_tr0019.jpg,1099,0.430980,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000045__000520__BEE24-33_000102_det12_tr0019.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000045__000520__BEE24-33_000102_det12_tr0019.png,,,000520\BEE24-33_000102_det12_tr0019.jpg,,,
000046__001441__BEE24-33_003309_det33_tr0012,,000046__001441__BEE24-33_003309_det33_tr0012.jpg,807,0.310385,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000046__001441__BEE24-33_003309_det33_tr0012.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000046__001441__BEE24-33_003309_det33_tr0012.png,,,001441\BEE24-33_003309_det33_tr0012.jpg,,,
000048__001632__BEE24-33_004455_det29_tr0013,,000048__001632__BEE24-33_004455_det29_tr0013.jpg,910,0.280086,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000048__001632__BEE24-33_004455_det29_tr0013.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000048__001632__BEE24-33_004455_det29_tr0013.png,,,001632\BEE24-33_004455_det29_tr0013.jpg,,,
000049__000537__BEE24-33_000028_det20_tr0017,,000049__000537__BEE24-33_000028_det20_tr0017.jpg,1058,0.331454,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000049__000537__BEE24-33_000028_det20_tr0017.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000049__000537__BEE24-33_000028_det20_tr0017.png,,,000537\BEE24-33_000028_det20_tr0017.jpg,,,
000051__001849__BEE24-33_001737_det37_tr0002,,000051__001849__BEE24-33_001737_det37_tr0002.jpg,826,0.311463,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000051__001849__BEE24-33_001737_det37_tr0002.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000051__001849__BEE24-33_001737_det37_tr0002.png,,,001849\BEE24-33_001737_det37_tr0002.jpg,,,
000052__000542__BEE24-33_000175_det04_tr0016,,000052__000542__BEE24-33_000175_det04_tr0016.jpg,1328,0.357277,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000052__000542__BEE24-33_000175_det04_tr0016.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000052__000542__BEE24-33_000175_det04_tr0016.png,,,000542\BEE24-33_000175_det04_tr0016.jpg,,,
000055__001849__BEE24-33_001738_det37_tr0003,,000055__001849__BEE24-33_001738_det37_tr0003.jpg,768,0.289593,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000055__001849__BEE24-33_001738_det37_tr0003.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000055__001849__BEE24-33_001738_det37_tr0003.png,,,001849\BEE24-33_001738_det37_tr0003.jpg,,,
000056__000764__BEE24-33_000245_det18_tr0001,,000056__000764__BEE24-33_000245_det18_tr0001.jpg,747,0.271242,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000056__000764__BEE24-33_000245_det18_tr0001.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000056__000764__BEE24-33_000245_det18_tr0001.png,,,000764\BEE24-33_000245_det18_tr0001.jpg,,,
000057__000729__BEE24-33_000186_det32_tr0003,,000057__000729__BEE24-33_000186_det32_tr0003.jpg,453,0.137024,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000057__000729__BEE24-33_000186_det32_tr0003.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000057__000729__BEE24-33_000186_det32_tr0003.png,,,000729\BEE24-33_000186_det32_tr0003.jpg,,,
000058__001538__BEE24-33_004006_det33_tr0005,,000058__001538__BEE24-33_004006_det33_tr0005.jpg,1192,0.380102,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000058__001538__BEE24-33_004006_det33_tr0005.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000058__001538__BEE24-33_004006_det33_tr0005.png,,,001538\BEE24-33_004006_det33_tr0005.jpg,,,
000060__000836__BEE24-33_000332_det22_tr0006,,000060__000836__BEE24-33_000332_det22_tr0006.jpg,1272,0.407692,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000060__000836__BEE24-33_000332_det22_tr0006.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000060__000836__BEE24-33_000332_det22_tr0006.png,,,000836\BEE24-33_000332_det22_tr0006.jpg,,,
000061__001538__BEE24-33_004101_det23_tr0016,,000061__001538__BEE24-33_004101_det23_tr0016.jpg,1102,0.440800,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000061__001538__BEE24-33_004101_det23_tr0016.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000061__001538__BEE24-33_004101_det23_tr0016.png,,,001538\BEE24-33_004101_det23_tr0016.jpg,,,
000062__000915__BEE24-33_000434_det11_tr0006,,000062__000915__BEE24-33_000434_det11_tr0006.jpg,1323,0.393750,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000062__000915__BEE24-33_000434_det11_tr0006.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000062__000915__BEE24-33_000434_det11_tr0006.png,,,000915\BEE24-33_000434_det11_tr0006.jpg,,,
000063__000541__BEE24-33_000022_det14_tr0005,,000063__000541__BEE24-33_000022_det14_tr0005.jpg,796,0.274483,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000063__000541__BEE24-33_000022_det14_tr0005.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000063__000541__BEE24-33_000022_det14_tr0005.png,,,000541\BEE24-33_000022_det14_tr0005.jpg,,,
000066__000773__BEE24-33_000252_det16_tr0008,,000066__000773__BEE24-33_000252_det16_tr0008.jpg,833,0.320261,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000066__000773__BEE24-33_000252_det16_tr0008.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000066__000773__BEE24-33_000252_det16_tr0008.png,,,000773\BEE24-33_000252_det16_tr0008.jpg,,,
000067__000675__BEE24-33_000306_det01_tr0015,,000067__000675__BEE24-33_000306_det01_tr0015.jpg,1079,0.299722,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000067__000675__BEE24-33_000306_det01_tr0015.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000067__000675__BEE24-33_000306_det01_tr0015.png,,,000675\BEE24-33_000306_det01_tr0015.jpg,,,
000068__000685__BEE24-33_000173_det19_tr0010,,000068__000685__BEE24-33_000173_det19_tr0010.jpg,928,0.336964,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000068__000685__BEE24-33_000173_det19_tr0010.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000068__000685__BEE24-33_000173_det19_tr0010.png,,,000685\BEE24-33_000173_det19_tr0010.jpg,,,
000069__001913__BEE24-33_003636_det12_tr0019,,000069__001913__BEE24-33_003636_det12_tr0019.jpg,992,0.389020,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000069__001913__BEE24-33_003636_det12_tr0019.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000069__001913__BEE24-33_003636_det12_tr0019.png,,,001913\BEE24-33_003636_det12_tr0019.jpg,,,
000071__001937__BEE24-33_004073_det17_tr0018,,000071__001937__BEE24-33_004073_det17_tr0018.jpg,728,0.291200,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000071__001937__BEE24-33_004073_det17_tr0018.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000071__001937__BEE24-33_004073_det17_tr0018.png,,,001937\BEE24-33_004073_det17_tr0018.jpg,,,
000072__000578__BEE24-33_000057_det31_tr0007,,000072__000578__BEE24-33_000057_det31_tr0007.jpg,984,0.333559,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000072__000578__BEE24-33_000057_det31_tr0007.jpg,,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\manual_datasets\bee33_clear76_split_20260521_2\masks_all\000072__000578__BEE24-33_000057_det31_tr0007.png,,,000578\BEE24-33_000057_det31_tr0007.jpg,,,
