sample_id,filename,split,relative_path,source_image_path,image_sha256,mask_sha256,source_dataset,foreground_pixels,foreground_ratio
000059__000619__BEE24-33_000109_det19_tr0000,000059__000619__BEE24-33_000109_det19_tr0000.jpg,val,000619\BEE24-33_000109_det19_tr0000.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000059__000619__BEE24-33_000109_det19_tr0000.jpg,20e13d540ee22843254a12fc41249afad66ef940fdd4f1c8f3da33fe59010509,a2e083d0a71d71ee9c7c7b0d12fad0510c11031a096e354fef8b9594b9091cf7,,913,0.286566
000062__BEE24-08_000044_det04_tr0001,000062__BEE24-08_000044_det04_tr0001.jpg,val,000062\BEE24-08_000044_det04_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000062__BEE24-08_000044_det04_tr0001.jpg,b7c7fe1ddd5deb1f28a4a171115bdaa7655815896950b2f1509e86b14b189be4,7c6293696bf57ae5d73519daafc2b32278ef1c53d9a69e27da6da8e32bd377ea,refined_20260521,2056,0.400780
000064__000570__BEE24-33_000241_det12_tr0001,000064__000570__BEE24-33_000241_det12_tr0001.jpg,val,000570\BEE24-33_000241_det12_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000064__000570__BEE24-33_000241_det12_tr0001.jpg,a244da6b3833093a158c49d8871411a8564d14cb71c1017406eedb75b3cfcbd2,a726743e582a55d4a5ac97fa169ee4e2a5b3db5e958bc7673ada32ad80fd9312,,940,0.335714
000070__000572__BEE24-33_000685_det33_tr0006,000070__000572__BEE24-33_000685_det33_tr0006.jpg,val,000572\BEE24-33_000685_det33_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000070__000572__BEE24-33_000685_det33_tr0006.jpg,fb8b7eccf8f12f9dae7322cabd342a124d6400621f78427be235cb8223c639f8,21f7f93763fa719d8cb86e6658979f5624eb5d80417836f920556726df7290c0,,837,0.328235
000075__000730__BEE24-33_000189_det30_tr0002,000075__000730__BEE24-33_000189_det30_tr0002.jpg,val,000730\BEE24-33_000189_det30_tr0002.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\outputs\cvat_batches\bee33_clear80_20260521\images\000075__000730__BEE24-33_000189_det30_tr0002.jpg,7f45cd127a120997c4152c883953f1b27f6fde9f22bc467d477577abfab4ecd4,b2acc026349a585e065c387acd34180738d99c032e004b1e430134cb0149e310,,964,0.294261
000098__BEE24-11_000035_det02_tr0017,000098__BEE24-11_000035_det02_tr0017.jpg,val,000098\BEE24-11_000035_det02_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000098__BEE24-11_000035_det02_tr0017.jpg,8ca6668e6fa116b6d54def8538823ec016036717cd230e77487fc59ea2fdaf58,27eb44ca7c64cfb356a0fad98d02284a6d5a72dfa414506b1f257e4cfa7bd9ae,refined_20260521,2521,0.500994
000224__BEE24-17_000052_det02_tr0024,000224__BEE24-17_000052_det02_tr0024.jpg,val,000224\BEE24-17_000052_det02_tr0024.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000224__BEE24-17_000052_det02_tr0024.jpg,d84d766823274ca7465b663c60c43b42ef3647d23e4642427ff254f1ce6a1506,5e1ac3094ba1af862ec3c9a4d368361ca7078e79a540ad85f9800d0a6b1d79ac,refined_20260521,2242,0.433237
000228__BEE24-17_000039_det08_tr0003,000228__BEE24-17_000039_det08_tr0003.jpg,val,000228\BEE24-17_000039_det08_tr0003.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000228__BEE24-17_000039_det08_tr0003.jpg,f0f4064e86c7a9ef24da0ad5563d34ccd684af567c31d2139fa3bc2d216e4840,1d52e8dcb1d95fabd9ef9e0ed31f1a6488cf529ebcc2732b029f8fe9db58e32e,refined_20260521,2997,0.456026
000255__BEE24-18_000066_det12_tr0008,000255__BEE24-18_000066_det12_tr0008.jpg,val,000255\BEE24-18_000066_det12_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000255__BEE24-18_000066_det12_tr0008.jpg,33edeb815b77c45b83cbe835ebdab24109b4abb6bc79a6efc16f020c4bcab6d0,9c65f2db35c7012a5f4bb1a242d9525ec6137b401d349e957cf49054e6d5b6ab,refined_20260521,2861,0.473519
000266__BEE24-19_000071_det02_tr0037,000266__BEE24-19_000071_det02_tr0037.jpg,val,000266\BEE24-19_000071_det02_tr0037.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000266__BEE24-19_000071_det02_tr0037.jpg,b08436af055c71e2383431c07e8b7eba5790230839f7c3154c560f0ac350c36f,8f06453c6e4b83112d2bd07504510b552cf8ea57172fceb2b673b6128e0595f9,refined_20260521,2994,0.634322
000282__BEE24-20_000015_det07_tr0004,000282__BEE24-20_000015_det07_tr0004.jpg,val,000282\BEE24-20_000015_det07_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000282__BEE24-20_000015_det07_tr0004.jpg,739cbdd9e54299ab0f857fb5e66900dfd3ad527e0d58df013e80163789c611fb,49b32a26e0d06e4cc696a18465957bd8bbd1cd144dfef907a18ea02a59385efa,refined_20260521,2749,0.374014
000296__BEE24-21_000023_det04_tr0012,000296__BEE24-21_000023_det04_tr0012.jpg,val,000296\BEE24-21_000023_det04_tr0012.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000296__BEE24-21_000023_det04_tr0012.jpg,fed1fdeacdb25405994837cefbc0dea6ef33f4948c9c2174701b08ab1edb9c7f,786b0ebec3f82eee2ed9b00bd05ccbf115a7af9471357f205da8d3f2aa6cb1b0,refined_20260521,2840,0.456225
000302__BEE24-21_000047_det08_tr0004,000302__BEE24-21_000047_det08_tr0004.jpg,val,000302\BEE24-21_000047_det08_tr0004.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000302__BEE24-21_000047_det08_tr0004.jpg,0283a755ac4e70b42e4e775137c4e3db670187f5de8af2ebcd4b7dca60982eca,4a12fe46ce6476f28353ee4b0a731e6f138a68fccb8c6b86253bc5677d55f0c9,refined_20260521,2609,0.369756
000350__BEE24-23_000059_det04_tr0008,000350__BEE24-23_000059_det04_tr0008.jpg,val,000350\BEE24-23_000059_det04_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000350__BEE24-23_000059_det04_tr0008.jpg,0d26c377294715f92238dfd9eacde2ac3976557941b292eb7f9af4dec806e2df,4f2cef6f3046a6661be9d356efada220ade49bfc7d9dd7ffeac09ebb25b5ac70,refined_20260521,2772,0.342391
000366__BEE24-24_000013_det09_tr0010,000366__BEE24-24_000013_det09_tr0010.jpg,val,000366\BEE24-24_000013_det09_tr0010.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000366__BEE24-24_000013_det09_tr0010.jpg,5b1bd3b1f97e378eb4e609f04c462e0e0071891d482f946356d6499e4812260c,000e2855ead5cd9cbb3d60c356e84db400189108be37b414e47870cbd71756d3,refined_20260521,2935,0.337861
000408__BEE24-26_000017_det05_tr0008,000408__BEE24-26_000017_det05_tr0008.jpg,val,000408\BEE24-26_000017_det05_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000408__BEE24-26_000017_det05_tr0008.jpg,140e99a9066a547aa031afb5018f06aacbd1a5768ad898e9336a6454c7803147,3cd3026d3bf118758489a1f8ae74f67abcf2ba48f6fe4aa451a52d1430cf50b2,refined_20260521,3219,0.550256
000473__BEE24-29_000032_det03_tr0025,000473__BEE24-29_000032_det03_tr0025.jpg,val,000473\BEE24-29_000032_det03_tr0025.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000473__BEE24-29_000032_det03_tr0025.jpg,f7c2b357c15ef20a352085f4eec49fde40d7aa9dd8e1068643e381967075fb26,b6aab9ce9f5e7bec7963e3889187e026eca695ceb215e855963f28afe3e5f02d,refined_20260521,3490,0.417864
000487__BEE24-30_000059_det04_tr0008,000487__BEE24-30_000059_det04_tr0008.jpg,val,000487\BEE24-30_000059_det04_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000487__BEE24-30_000059_det04_tr0008.jpg,f2659d800cbdaf65cbe114d672f0ea7d1e5e80265d7e5ddf9307e993a3cf7cce,a086e4330f54b0f6b39eebb647d750ba41fe30a475a4869a4c932dbf3bbe1609,refined_20260521,3179,0.289526
000489__BEE24-31_000021_det01_tr0016,000489__BEE24-31_000021_det01_tr0016.jpg,val,000489\BEE24-31_000021_det01_tr0016.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000489__BEE24-31_000021_det01_tr0016.jpg,4cd015ede047269e71e32e9b92e12dbc758a0b5408a799579279884f9fd383d5,879d7fa4180d42f729044291bae66db86189cc500f57ce835083d6555a99b86f,refined_20260521,2959,0.324452
000493__BEE24-31_000003_det05_tr0001,000493__BEE24-31_000003_det05_tr0001.jpg,val,000493\BEE24-31_000003_det05_tr0001.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000493__BEE24-31_000003_det05_tr0001.jpg,e19efe54066e7853d4688b9da79e4102e065062dd94dcceaac781149cb91f6a7,d9f9334dbdb363c687b79720945c2245d2bd06a91d5664da228b970667acb59b,refined_20260521,3545,0.462311
000495__BEE24-31_000025_det05_tr0012,000495__BEE24-31_000025_det05_tr0012.jpg,val,000495\BEE24-31_000025_det05_tr0012.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000495__BEE24-31_000025_det05_tr0012.jpg,9b6f3447db2da742ed0a8cbd6ab2c690f0fe71fff25096cabb2beeee1f7ddf41,48927ec7b93f91756a767d5116c20ad24e2d181a109e42c18f93bf1790120cd6,refined_20260521,2846,0.286318
000500__BEE24-31_000048_det06_tr0008,000500__BEE24-31_000048_det06_tr0008.jpg,val,000500\BEE24-31_000048_det06_tr0008.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000500__BEE24-31_000048_det06_tr0008.jpg,bcb82cc73348078fc7a41e5dded12fe427b7c5bb9d295bd3345d9924bdd70a13,24eb54379e8be652eba07e65986c2d5d17f02423a422abc0140bc32a0ce0f18f,refined_20260521,3217,0.409600
000508__BEE24-32_000019_det05_tr0009,000508__BEE24-32_000019_det05_tr0009.jpg,val,000508\BEE24-32_000019_det05_tr0009.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000508__BEE24-32_000019_det05_tr0009.jpg,9f2b9a101f3b27346a5f4d4edef1f26a0f400641ee0578cfd49704472391552c,d6bc1050c585dd3a9cbd5c7cb2b4908a319b07e1345e2938c64cb0d23e14ba75,refined_20260521,3366,0.362716
000510__BEE24-32_000044_det06_tr0009,000510__BEE24-32_000044_det06_tr0009.jpg,val,000510\BEE24-32_000044_det06_tr0009.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\000510__BEE24-32_000044_det06_tr0009.jpg,a49e5e46b5ab8e51acd70406e15726054b76c4fb1d5bfa758f2a94975d7eaf37,b57a8f8d13dbc5b972281a1c9b1ac4f1ff8366d6cec4da17b3c54eb4428df6cc,refined_20260521,3440,0.310022
001984__BEE24-35_000223_det09_tr0007,001984__BEE24-35_000223_det09_tr0007.jpg,val,001984\BEE24-35_000223_det09_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\001984__BEE24-35_000223_det09_tr0007.jpg,205f6f51a8e8b3c42d41c3a65444b52c3b0be47ec1c156a8e40177df17d1e5a5,86bc338d5c77305ccadd39e69110cfed571611a39c22f7a37437620c08655f72,refined_20260521,3249,0.334948
002004__BEE24-35_001086_det10_tr0017,002004__BEE24-35_001086_det10_tr0017.jpg,val,002004\BEE24-35_001086_det10_tr0017.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002004__BEE24-35_001086_det10_tr0017.jpg,805fde1f0dfe42947d2dd4fc4f496a98a52d9c5226e90d77f7c9a9a494a481c8,04c61d597679e7ead79cbfa524f9b0e89f792c636b29674bdc75b2e84a1f59ff,refined_20260521,3074,0.383053
002015__BEE24-35_001302_det09_tr0011,002015__BEE24-35_001302_det09_tr0011.jpg,val,002015\BEE24-35_001302_det09_tr0011.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002015__BEE24-35_001302_det09_tr0011.jpg,5f1a4cae2dc749749efed8cab636b6c497862e36b57d0fc274f36f4a9cd7f8d7,60b14658807cac9f27e16164e618a712e1f8d895064de386bb7bdff4212c672c,refined_20260521,2958,0.304071
002019__BEE24-35_001401_det09_tr0007,002019__BEE24-35_001401_det09_tr0007.jpg,val,002019\BEE24-35_001401_det09_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002019__BEE24-35_001401_det09_tr0007.jpg,593652f06635480644cc4c0f0e9f2bd5f84e46649fecc9e2725dc24feb35ad33,bb54749d05af56034be16dfa6b443ae8798409beb6e9a086a7bc7815042cfcdf,refined_20260521,3060,0.382309
002026__BEE24-35_001547_det11_tr0012,002026__BEE24-35_001547_det11_tr0012.jpg,val,002026\BEE24-35_001547_det11_tr0012.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002026__BEE24-35_001547_det11_tr0012.jpg,6fe87f13981b4c5e457a9d27e2dd8f57d8a5193e5b898007250de2f6a30943ca,c7f5921246d4f5f3e8fc6f0f70067c9a5eed282f5e50a36cb9b085baddbdef0d,refined_20260521,2964,0.351852
002035__BEE24-35_001800_det08_tr0014,002035__BEE24-35_001800_det08_tr0014.jpg,val,002035\BEE24-35_001800_det08_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002035__BEE24-35_001800_det08_tr0014.jpg,769eef4eec5d4bff585da04f6c041d4b474c2e846d8853b45d12e1007a912f16,9e869dff734f5d0cbd5e4f68551a52bcb392bbae6c09b7dc5ad409944ef991aa,refined_20260521,3282,0.377241
002044__BEE24-35_001976_det09_tr0015,002044__BEE24-35_001976_det09_tr0015.jpg,val,002044\BEE24-35_001976_det09_tr0015.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002044__BEE24-35_001976_det09_tr0015.jpg,9c787ff920104c23a4efac2311cbdd803612f625fe92cd65386970cb87ddff5e,32d4dd664a3887874779d56db9e03707f5af2c98ce39894fd54bb17d850035d8,refined_20260521,2975,0.399436
002070__BEE24-35_002529_det07_tr0007,002070__BEE24-35_002529_det07_tr0007.jpg,val,002070\BEE24-35_002529_det07_tr0007.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002070__BEE24-35_002529_det07_tr0007.jpg,46df2d410defd81e5b760e50619e5d285df7701b11cca491bf6cd1f273d883fd,4c2e37beb6bd2b47d54885f163a9d167578e143e3f9d7c24809f56b11c2f64ee,refined_20260521,3069,0.322917
002090__BEE24-35_002938_det08_tr0006,002090__BEE24-35_002938_det08_tr0006.jpg,val,002090\BEE24-35_002938_det08_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002090__BEE24-35_002938_det08_tr0006.jpg,51ce2e0724a8d5b01fcfc80a383808d4785fcb03ad69cf319df0097f8c818dc6,83f7ace5c0587f34927b582d88342d0d39a4530c244066d1f72578c1d3d051f7,refined_20260521,3506,0.310650
002111__BEE24-35_003704_det07_tr0018,002111__BEE24-35_003704_det07_tr0018.jpg,val,002111\BEE24-35_003704_det07_tr0018.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002111__BEE24-35_003704_det07_tr0018.jpg,1d3e3d12e2b4ba6008904325d1a285d617668c13273b5957a171fa825acd6e49,ca1c6796c650a9fc2f452ee93796b6a78b19a42012ebaa86ad23cc1760331f81,refined_20260521,3050,0.477308
002125__BEE24-35_003660_det09_tr0011,002125__BEE24-35_003660_det09_tr0011.jpg,val,002125\BEE24-35_003660_det09_tr0011.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002125__BEE24-35_003660_det09_tr0011.jpg,94951ad39a483ce680e4ceba5ffb94cb215abe5d47f31276520cb613088a27b6,d5e6790c8e5391a78720c53c72ef7ba5c1897e2923e94a7411586e969ebe0ec9,refined_20260521,2639,0.354418
002136__BEE24-35_003819_det10_tr0014,002136__BEE24-35_003819_det10_tr0014.jpg,val,002136\BEE24-35_003819_det10_tr0014.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002136__BEE24-35_003819_det10_tr0014.jpg,c6e3f3cddfc8f2b587d334b0eda9c4b508e8569f37665ca3490c968c8109ccde,e480b30c7c420f8630c3ba149568219f690316f517c0153928debf1630f62960,refined_20260521,2914,0.380915
002149__BEE24-35_004080_det11_tr0003,002149__BEE24-35_004080_det11_tr0003.jpg,val,002149\BEE24-35_004080_det11_tr0003.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002149__BEE24-35_004080_det11_tr0003.jpg,2e30cd8011abdeccd9686f6c4df62e1bfaabfa0d6288dc67b9344f05002deaa2,7f5e8afdb5368357d9501052dae79b0a5fc39fe8d15e22b87f3154b244ce6791,refined_20260521,1975,0.288743
002169__BEE24-35_004405_det08_tr0020,002169__BEE24-35_004405_det08_tr0020.jpg,val,002169\BEE24-35_004405_det08_tr0020.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002169__BEE24-35_004405_det08_tr0020.jpg,a79ee6590ccb57c5b744b65976b0391df77486fcc6daea4b1f45d7356007290b,2a1d06670caa7ff3d4205163921fbca8252a28dd0e00c39bd9fc3ed9848477d6,refined_20260521,718,0.086631
002193__BEE24-35_004978_det11_tr0006,002193__BEE24-35_004978_det11_tr0006.jpg,val,002193\BEE24-35_004978_det11_tr0006.jpg,D:\personal_resources\CV_research\boxmot\bee_foreground_segmentation_release\data\bee_foreground_refined_20260521\dataset\val\images\002193__BEE24-35_004978_det11_tr0006.jpg,4e919b10a61f0ee96912c69604f90017f13878a3db1fe78d70e1701ee376560e,fa7fcfd37a723b78abbf045d1968f92f9155ba9da05083b6ae9537121ee326b7,refined_20260521,2637,0.373936
